epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
156,1038.99,1.37843,1.8167,1.58713,0.87806,0.86019,0.89538,0.58798,1.41754,1.31481,1.69062,0.00112744,0.00112744,0.00112744
157,1045.57,1.37815,1.81138,1.59198,0.91141,0.87422,0.92057,0.62058,1.3366,1.16123,1.61074,0.00112135,0.00112135,0.00112135
158,1052.11,1.36088,1.76706,1.57781,0.91024,0.85904,0.91543,0.62196,1.33416,1.18132,1.59896,0.00111524,0.00111524,0.00111524
159,1058.67,1.36443,1.73138,1.56841,0.94402,0.84439,0.91801,0.61607,1.36586,1.17153,1.65447,0.00110912,0.00110912,0.00110912
160,1065.4,1.40343,1.84395,1.60349,0.91536,0.86343,0.91391,0.6065,1.36461,1.19883,1.61704,0.00110298,0.00110298,0.00110298
161,1072.05,1.37446,1.82759,1.58616,0.88477,0.88889,0.92841,0.59633,1.42215,1.16094,1.68841,0.00109683,0.00109683,0.00109683
162,1078.51,1.35352,1.77332,1.57344,0.90714,0.87322,0.90724,0.60195,1.34622,1.21025,1.62541,0.00109065,0.00109065,0.00109065
163,1085.05,1.37044,1.80076,1.58265,0.89345,0.86564,0.91248,0.60173,1.42577,1.16162,1.70013,0.00108447,0.00108447,0.00108447
164,1091.58,1.36491,1.79192,1.58879,0.9207,0.89676,0.9225,0.61199,1.3455,1.12785,1.59429,0.00107827,0.00107827,0.00107827
165,1098.42,1.34962,1.74222,1.56147,0.92988,0.88834,0.92468,0.60609,1.39592,1.12943,1.64092,0.00107205,0.00107205,0.00107205
166,1105.02,1.34661,1.77565,1.56777,0.90821,0.86389,0.9038,0.59444,1.37197,1.22472,1.6513,0.00106582,0.00106582,0.00106582
167,1111.63,1.35231,1.76905,1.55484,0.88917,0.87794,0.90686,0.61421,1.335,1.15909,1.61442,0.00105957,0.00105957,0.00105957
168,1118.17,1.3632,1.77395,1.57663,0.92015,0.87889,0.91999,0.62642,1.32446,1.11965,1.5999,0.00105332,0.00105332,0.00105332
169,1124.85,1.32928,1.76041,1.55759,0.89177,0.8963,0.9124,0.62661,1.31141,1.12387,1.58484,0.00104705,0.00104705,0.00104705
170,1131.48,1.33721,1.7604,1.56277,0.90668,0.85694,0.90497,0.62196,1.31991,1.15539,1.59526,0.00104076,0.00104076,0.00104076
171,1138.07,1.3534,1.72367,1.57331,0.92082,0.85356,0.91769,0.62614,1.32971,1.12961,1.578,0.00103447,0.00103447,0.00103447
172,1144.72,1.33564,1.74628,1.56623,0.94824,0.84826,0.90499,0.61566,1.33742,1.16958,1.60426,0.00102816,0.00102816,0.00102816
173,1151.22,1.34531,1.70755,1.55609,0.9278,0.84583,0.91473,0.60429,1.35951,1.17079,1.63742,0.00102184,0.00102184,0.00102184
174,1157.85,1.34684,1.75773,1.57332,0.92672,0.86545,0.90723,0.62747,1.31306,1.14049,1.5865,0.00101551,0.00101551,0.00101551
175,1164.32,1.37369,1.77442,1.57536,0.90394,0.87144,0.91792,0.6321,1.2982,1.12097,1.57896,0.00100917,0.00100917,0.00100917
176,1170.93,1.3526,1.76494,1.56713,0.85124,0.91399,0.9092,0.60129,1.39927,1.17337,1.66454,0.00100282,0.00100282,0.00100282
177,1177.45,1.34797,1.73362,1.56372,0.84691,0.91852,0.91766,0.62251,1.30353,1.19259,1.58034,0.000996456,0.000996456,0.000996456
